UserId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,UserSegment
76768,95,9,38,4,2,3,9,Promising
76776,36,55,125,5,5,4,14,Champions
76850,1083,63,185,2,5,5,12,At Risk
76913,4005,8,15,1,2,1,4,Lost
77151,574,8,10,2,2,1,5,Lost
77237,80,52,274,4,5,5,14,Champions
77532,570,7,25,2,2,2,6,Lost
78027,841,6,10,2,1,1,4,Lost
78171,2,93,375,5,5,5,15,Champions
65619,105,8,13,4,2,1,7,Promising
65723,229,28,123,3,4,4,11,Loyal Users
65872,333,42,169,3,4,5,12,Loyal Users
66242,240,9,14,3,2,1,6,Casual Users
66460,275,5,47,3,1,3,7,Casual Users
66736,20,47,93,5,5,4,14,Champions
66812,155,7,12,4,2,1,7,Promising
66970,12,91,127,5,5,4,14,Champions
67036,282,8,51,3,2,3,8,Casual Users
67232,16,31,45,5,4,3,12,Loyal Users
67354,1555,8,16,1,2,2,5,Lost
67446,1146,11,24,2,2,2,6,Lost
68084,258,28,81,3,4,4,11,Loyal Users
68156,5068,5,14,1,1,1,3,Lost
68192,765,103,256,2,5,5,12,At Risk
68198,105,8,66,4,2,4,10,Promising
68675,116,80,130,4,5,4,13,Champions
68743,719,10,54,2,2,3,7,Lost
68745,1123,5,19,2,1,2,5,Lost
68904,29,46,313,5,5,5,15,Champions
68949,857,18,62,2,3,3,8,Casual Users
68973,1569,8,61,1,2,3,6,Lost
69019,116,7,12,4,2,1,7,Promising
69260,2,23,51,5,4,3,12,Loyal Users
69567,149,24,60,4,4,3,11,Loyal Users
69823,5412,8,18,1,2,2,5,Lost
70084,554,10,24,2,2,2,6,Lost
70384,8,28,69,5,4,4,13,Champions
70631,24,70,200,5,5,5,15,Champions
70705,3098,5,21,1,1,2,4,Lost
70712,12,27,49,5,4,3,12,Loyal Users
70783,154,9,26,4,2,2,8,Promising
71025,3682,16,23,1,3,2,6,Casual Users
71147,2283,7,12,1,2,1,4,Lost
71220,0,12,55,5,3,3,11,Loyal Users
72136,9,98,730,5,5,5,15,Champions
72219,33,60,83,5,5,4,14,Champions
72276,27,80,214,5,5,5,15,Champions
72439,43,25,64,5,4,4,13,Champions
72847,1016,9,13,2,2,1,5,Lost
73108,2046,14,30,1,3,2,6,Casual Users
73118,111,7,19,4,2,2,8,Promising
73278,2247,40,40,1,4,3,8,At Risk
73281,416,8,15,3,2,1,6,Casual Users
73446,1268,10,35,1,2,3,6,Lost
73558,117,89,537,4,5,5,14,Champions
73574,80,56,282,4,5,5,14,Champions
73594,8,82,285,5,5,5,15,Champions
73819,163,19,73,4,3,4,11,Loyal Users
73907,102,26,78,4,4,4,12,Champions
73924,26,30,157,5,4,5,14,Champions
74023,416,21,94,3,3,4,10,Loyal Users
74035,1510,8,17,1,2,2,5,Lost
74038,421,7,8,3,2,1,6,Casual Users
74121,93,24,131,4,4,4,12,Champions
74181,34,105,207,5,5,5,15,Champions
74186,275,19,73,3,3,4,10,Loyal Users
74969,42,202,729,5,5,5,15,Champions
75210,523,34,109,2,4,4,10,At Risk
75253,127,40,84,4,4,4,12,Champions
75794,1003,11,22,2,2,2,6,Lost
76139,61,47,107,5,5,4,14,Champions
76490,3092,36,72,1,4,4,9,At Risk
76497,579,8,12,2,2,1,5,Lost
76499,354,13,141,3,3,4,10,Loyal Users
76752,412,6,20,3,1,2,6,Casual Users
76837,85,25,71,4,4,4,12,Champions
77251,566,11,37,2,2,3,7,Lost
77750,1392,7,7,1,2,1,4,Lost
77931,3029,6,25,1,1,2,4,Lost
78014,166,14,28,3,3,2,8,Loyal Users
78124,109,9,20,4,2,2,8,Promising
78261,3547,15,41,1,3,3,7,Casual Users
65446,695,22,48,2,4,3,9,At Risk
65477,152,75,159,4,5,5,14,Champions
65701,1379,5,16,1,1,2,4,Lost
65936,1289,8,10,1,2,1,4,Lost
66033,697,5,14,2,1,1,4,Lost
66154,293,10,57,3,2,3,8,Casual Users
66574,1135,14,19,2,3,2,7,Casual Users
66997,2259,10,19,1,2,2,5,Lost
67063,3279,8,19,1,2,2,5,Lost
67741,405,8,13,3,2,1,6,Casual Users
67929,177,5,6,3,1,1,5,Casual Users
67962,86,60,332,4,5,5,14,Champions
68164,14,17,28,5,3,2,10,Loyal Users
68249,673,7,9,2,2,1,5,Lost
68393,111,37,63,4,4,4,12,Champions
68444,357,15,37,3,3,3,9,Loyal Users
68482,264,52,248,3,5,5,13,Loyal Users
68759,707,5,20,2,1,2,5,Lost
68783,381,10,20,3,2,2,7,Casual Users
68989,539,17,137,2,3,4,9,Casual Users
69225,135,5,8,4,1,1,6,Promising
69446,4613,8,31,1,2,2,5,Lost
70212,25,90,259,5,5,5,15,Champions
70555,187,49,79,3,5,4,12,Loyal Users
70714,430,7,9,3,2,1,6,Casual Users
71146,114,104,281,4,5,5,14,Champions
71458,1026,6,50,2,1,3,6,Lost
72089,3793,6,6,1,1,1,3,Lost
72138,2689,14,60,1,3,3,7,Casual Users
72268,2270,8,33,1,2,3,6,Lost
72621,117,103,385,4,5,5,14,Champions
72669,356,10,13,3,2,1,6,Casual Users
72983,2104,5,14,1,1,1,3,Lost
73121,163,22,30,4,4,2,10,Loyal Users
73241,72,14,45,4,3,3,10,Loyal Users
73627,1121,13,46,2,3,3,8,Casual Users
73857,472,34,90,2,4,4,10,At Risk
73937,15,46,73,5,5,4,14,Champions
73957,84,25,68,4,4,4,12,Champions
74062,144,5,37,4,1,3,8,Promising
74187,1820,23,63,1,4,4,9,At Risk
74608,11,33,78,5,4,4,13,Champions
74688,719,24,57,2,4,3,9,At Risk
74720,79,5,20,4,1,2,7,Promising
74802,292,25,80,3,4,4,11,Loyal Users
74977,72,58,161,4,5,5,14,Champions
74980,824,14,19,2,3,2,7,Casual Users
75390,47,34,71,5,4,4,13,Champions
75433,3458,5,8,1,1,1,3,Lost
75494,795,10,38,2,2,3,7,Lost
75551,152,72,181,4,5,5,14,Champions
75659,1708,6,12,1,1,1,3,Lost
75717,1,118,671,5,5,5,15,Champions
76113,3,28,119,5,4,4,13,Champions
76184,10,114,319,5,5,5,15,Champions
76463,863,6,11,2,1,1,4,Lost
76744,399,14,32,3,3,3,9,Loyal Users
77071,407,20,34,3,3,3,9,Loyal Users
77160,188,61,170,3,5,5,13,Loyal Users
77248,16,55,339,5,5,5,15,Champions
77402,55,112,324,5,5,5,15,Champions
77439,2,36,127,5,4,4,13,Champions
77487,121,21,41,4,3,3,10,Loyal Users
77546,837,12,47,2,3,3,8,Casual Users
77843,1154,9,16,2,2,2,6,Lost
77922,25,21,170,5,3,5,13,Loyal Users
78001,1039,14,33,2,3,3,8,Casual Users
78082,113,54,102,4,5,4,13,Champions
65553,43,44,93,5,4,4,13,Champions
65697,4798,8,16,1,2,2,5,Lost
65796,394,43,93,3,4,4,11,Loyal Users
65940,247,7,18,3,2,2,7,Casual Users
66153,2461,7,18,1,2,2,5,Lost
66368,408,26,53,3,4,3,10,Loyal Users
66441,7,5,18,5,1,2,8,Promising
66456,3868,7,21,1,2,2,5,Lost
66723,4716,5,28,1,1,2,4,Lost
67035,2318,7,24,1,2,2,5,Lost
67331,3478,6,15,1,1,1,3,Lost
67686,112,119,192,4,5,5,14,Champions
68278,120,64,103,4,5,4,13,Champions
68501,591,46,186,2,5,5,12,At Risk
68572,1246,14,41,2,3,3,8,Casual Users
68798,268,21,56,3,3,3,9,Loyal Users
68865,26,22,121,5,4,4,13,Champions
69346,324,18,46,3,3,3,9,Loyal Users
69450,2,183,696,5,5,5,15,Champions
69522,788,6,6,2,1,1,4,Lost
69590,282,18,41,3,3,3,9,Loyal Users
69592,5,27,37,5,4,3,12,Loyal Users
69640,17,38,85,5,4,4,13,Champions
69677,103,12,42,4,3,3,10,Loyal Users
69922,12,11,38,5,2,3,10,Promising
70205,90,8,49,4,2,3,9,Promising
70465,512,32,176,2,4,5,11,At Risk
70466,2586,9,42,1,2,3,6,Lost
70515,35,191,624,5,5,5,15,Champions
70575,684,49,213,2,5,5,12,At Risk
71136,701,9,25,2,2,2,6,Lost
71187,79,137,375,4,5,5,14,Champions
71418,1157,24,79,2,4,4,10,At Risk
71485,91,46,110,4,5,4,13,Champions
71577,867,7,16,2,2,2,6,Lost
71751,2723,5,18,1,1,2,4,Lost
71773,6,72,424,5,5,5,15,Champions
71785,654,70,107,2,5,4,11,At Risk
71835,30,32,147,5,4,5,14,Champions
72248,406,116,279,3,5,5,13,Loyal Users
72302,23,49,136,5,5,4,14,Champions
72712,127,38,199,4,4,5,13,Champions
72821,319,6,16,3,1,2,6,Casual Users
72856,528,9,17,2,2,2,6,Lost
72920,8,57,178,5,5,5,15,Champions
73383,131,20,45,4,3,3,10,Loyal Users
73408,801,8,10,2,2,1,5,Lost
73533,10,61,209,5,5,5,15,Champions
74177,3280,87,239,1,5,5,11,At Risk
74207,127,6,6,4,1,1,6,Promising
74210,647,20,77,2,3,4,9,Casual Users
74233,18,173,213,5,5,5,15,Champions
74306,128,32,116,4,4,4,12,Champions
74755,69,6,68,5,1,4,10,Promising
74785,2161,7,23,1,2,2,5,Lost
75423,2408,7,16,1,2,2,5,Lost
75582,9,77,151,5,5,5,15,Champions
75643,424,25,48,3,4,3,10,Loyal Users
75964,1414,10,27,1,2,2,5,Lost
76049,908,6,12,2,1,1,4,Lost
76332,78,23,53,4,4,3,11,Loyal Users
76685,115,33,46,4,4,3,11,Loyal Users
76970,662,15,90,2,3,4,9,Casual Users
76973,2276,9,52,1,2,3,6,Lost
77079,2278,17,38,1,3,3,7,Casual Users
77102,794,10,52,2,2,3,7,Lost
77173,86,160,283,4,5,5,14,Champions
77175,274,34,58,3,4,3,10,Loyal Users
77325,781,12,28,2,3,2,7,Casual Users
77515,500,9,15,2,2,1,5,Lost
77523,87,46,142,4,5,4,13,Champions
77653,39,7,16,5,2,2,9,Promising
77661,2485,8,14,1,2,1,4,Lost
78225,487,5,6,2,1,1,4,Lost
78281,575,55,80,2,5,4,11,At Risk
65727,75,92,228,4,5,5,14,Champions
65859,442,37,97,3,4,4,11,Loyal Users
65889,752,7,14,2,2,1,5,Lost
65952,373,6,9,3,1,1,5,Casual Users
65980,1490,43,186,1,4,5,10,At Risk
66334,271,35,105,3,4,4,11,Loyal Users
66506,433,48,103,3,5,4,12,Loyal Users
66683,292,6,16,3,1,2,6,Casual Users
66836,3460,6,14,1,1,1,3,Lost
67172,4313,10,11,1,2,1,4,Lost
67259,129,24,31,4,4,2,10,Loyal Users
67677,270,17,30,3,3,2,8,Loyal Users
68025,1115,13,51,2,3,3,8,Casual Users
68166,188,7,19,3,2,2,7,Casual Users
68400,621,8,20,2,2,2,6,Lost
68625,2853,13,20,1,3,2,6,Casual Users
68632,1296,8,58,1,2,3,6,Lost
68931,226,10,34,3,2,3,8,Casual Users
69053,4,64,173,5,5,5,15,Champions
69090,0,10,23,5,2,2,9,Promising
69244,1072,12,25,2,3,2,7,Casual Users
69359,135,15,91,4,3,4,11,Loyal Users
69402,707,8,22,2,2,2,6,Lost
69516,15,16,64,5,3,4,12,Loyal Users
69646,145,30,69,4,4,4,12,Champions
69678,60,82,157,5,5,5,15,Champions
69846,1417,8,12,1,2,1,4,Lost
70090,661,29,99,2,4,4,10,At Risk
70108,1946,7,9,1,2,1,4,Lost
70576,572,5,12,2,1,1,4,Lost
70722,487,9,41,2,2,3,7,Lost
70799,1646,13,17,1,3,2,6,Casual Users
71041,123,66,154,4,5,5,14,Champions
71217,50,92,289,5,5,5,15,Champions
71280,813,23,92,2,4,4,10,At Risk
71284,3022,22,85,1,4,4,9,At Risk
71318,908,8,23,2,2,2,6,Lost
71405,4,70,166,5,5,5,15,Champions
71645,85,50,134,4,5,4,13,Champions
72100,791,18,36,2,3,3,8,Casual Users
72139,15,67,181,5,5,5,15,Champions
72298,1125,10,37,2,2,3,7,Lost
72306,3997,5,8,1,1,1,3,Lost
72317,165,18,125,4,3,4,11,Loyal Users
73473,407,81,191,3,5,5,13,Loyal Users
73612,2543,46,165,1,5,5,11,At Risk
73707,1420,5,7,1,1,1,3,Lost
73904,1097,6,24,2,1,2,5,Lost
73969,16,73,394,5,5,5,15,Champions
74154,1042,136,433,2,5,5,12,At Risk
74222,76,17,52,4,3,3,10,Loyal Users
74561,721,17,31,2,3,2,7,Casual Users
74743,410,28,37,3,4,3,10,Loyal Users
74927,264,50,95,3,5,4,12,Loyal Users
75476,142,8,71,4,2,4,10,Promising
75539,2420,8,10,1,2,1,4,Lost
75555,13,122,1015,5,5,5,15,Champions
75778,744,12,98,2,3,4,9,Casual Users
75835,1414,30,53,1,4,3,8,At Risk
76577,4,166,484,5,5,5,15,Champions
76702,2131,6,13,1,1,1,3,Lost
76809,427,19,24,3,3,2,8,Loyal Users
77100,154,56,77,4,5,4,13,Champions
77449,182,5,6,3,1,1,5,Casual Users
77465,118,20,22,4,3,2,9,Loyal Users
77726,39,7,17,5,2,2,9,Promising
65585,424,9,22,3,2,2,7,Casual Users
65929,947,5,18,2,1,2,5,Lost
66227,2583,5,16,1,1,2,4,Lost
66426,158,88,157,4,5,5,14,Champions
66555,50,62,360,5,5,5,15,Champions
66679,191,21,39,3,3,3,9,Loyal Users
66958,255,10,16,3,2,2,7,Casual Users
67066,136,12,29,4,3,2,9,Loyal Users
67116,1180,16,19,2,3,2,7,Casual Users
67425,238,11,28,3,2,2,7,Casual Users
67691,521,8,13,2,2,1,5,Lost
67704,390,6,7,3,1,1,5,Casual Users
67778,96,24,92,4,4,4,12,Champions
68000,1748,7,9,1,2,1,4,Lost
68019,1553,11,18,1,2,2,5,Lost
68212,2237,10,10,1,2,1,4,Lost
68283,1967,5,11,1,1,1,3,Lost
68468,1813,11,25,1,2,2,5,Lost
68469,201,25,134,3,4,4,11,Loyal Users
68545,126,54,222,4,5,5,14,Champions
68615,349,8,16,3,2,2,7,Casual Users
68618,125,57,133,4,5,4,13,Champions
69190,7,26,78,5,4,4,13,Champions
69394,645,18,115,2,3,4,9,Casual Users
69689,2,30,165,5,4,5,14,Champions
69735,36,47,130,5,5,4,14,Champions
69829,2534,7,16,1,2,2,5,Lost
70045,0,72,347,5,5,5,15,Champions
70052,20,108,696,5,5,5,15,Champions
70107,2675,6,11,1,1,1,3,Lost
70159,569,6,6,2,1,1,4,Lost
70429,117,100,334,4,5,5,14,Champions
70432,0,155,274,5,5,5,15,Champions
70597,391,69,119,3,5,4,12,Loyal Users
70654,3728,9,10,1,2,1,4,Lost
70973,143,5,7,4,1,1,6,Promising
71126,24,51,169,5,5,5,15,Champions
71900,94,6,40,4,1,3,8,Promising
72006,59,29,39,5,4,3,12,Loyal Users
72218,78,7,8,4,2,1,7,Promising
72250,757,5,7,2,1,1,4,Lost
72312,1436,9,44,1,2,3,6,Lost
72366,863,20,103,2,3,4,9,Casual Users
72592,155,31,51,4,4,3,11,Loyal Users
72602,5232,8,24,1,2,2,5,Lost
72676,24,17,37,5,3,3,11,Loyal Users
72750,128,89,173,4,5,5,14,Champions
73138,348,5,8,3,1,1,5,Casual Users
73228,3081,25,185,1,4,5,10,At Risk
73520,594,41,93,2,4,4,10,At Risk
74342,85,139,595,4,5,5,14,Champions
74584,2092,6,8,1,1,1,3,Lost
74722,1557,28,76,1,4,4,9,At Risk
75046,359,31,92,3,4,4,11,Loyal Users
75270,481,33,85,2,4,4,10,At Risk
75333,92,98,354,4,5,5,14,Champions
75475,44,41,62,5,4,3,12,Loyal Users
75574,123,75,166,4,5,5,14,Champions
75611,270,46,174,3,5,5,13,Loyal Users
75663,4611,6,6,1,1,1,3,Lost
75956,3874,12,32,1,3,3,7,Casual Users
75996,239,70,124,3,5,4,12,Loyal Users
76074,10,91,457,5,5,5,15,Champions
76357,138,27,127,4,4,4,12,Champions
76635,126,37,277,4,4,5,13,Champions
76640,965,6,8,2,1,1,4,Lost
77168,2828,5,8,1,1,1,3,Lost
77318,604,9,14,2,2,1,5,Lost
77380,863,86,249,2,5,5,12,At Risk
77659,159,73,448,4,5,5,14,Champions
77747,366,10,31,3,2,2,7,Casual Users
77797,1719,10,17,1,2,2,5,Lost
77885,102,95,283,4,5,5,14,Champions
65489,667,12,41,2,3,3,8,Casual Users
65592,1813,5,8,1,1,1,3,Lost
65671,7,40,127,5,4,4,13,Champions
66361,3564,11,16,1,2,2,5,Lost
67039,883,8,18,2,2,2,6,Lost
67320,33,38,110,5,4,4,13,Champions
67842,1377,17,54,1,3,3,7,Casual Users
68018,32,7,10,5,2,1,8,Promising
68050,87,30,130,4,4,4,12,Champions
68413,24,134,864,5,5,5,15,Champions
68452,83,97,495,4,5,5,14,Champions
68722,15,129,325,5,5,5,15,Champions
68891,1561,8,22,1,2,2,5,Lost
69138,4143,6,8,1,1,1,3,Lost
69360,341,27,50,3,4,3,10,Loyal Users
69420,125,37,185,4,4,5,13,Champions
69831,70,9,28,4,2,2,8,Promising
70309,575,8,22,2,2,2,6,Lost
70330,130,11,36,4,2,3,9,Promising
70365,98,62,102,4,5,4,13,Champions
70563,69,91,228,5,5,5,15,Champions
70690,109,39,73,4,4,4,12,Champions
70704,71,47,164,4,5,5,14,Champions
70750,37,24,53,5,4,3,12,Loyal Users
71242,834,38,169,2,4,5,11,At Risk
71846,0,113,194,5,5,5,15,Champions
71863,80,10,48,4,2,3,9,Promising
72173,36,33,112,5,4,4,13,Champions
72214,2548,5,6,1,1,1,3,Lost
72350,854,6,7,2,1,1,4,Lost
72418,379,73,246,3,5,5,13,Loyal Users
72527,86,29,224,4,4,5,13,Champions
73517,714,7,10,2,2,1,5,Lost
73818,393,10,49,3,2,3,8,Casual Users
74003,264,9,22,3,2,2,7,Casual Users
74061,38,10,13,5,2,1,8,Promising
74077,2026,12,13,1,3,1,5,Casual Users
74224,5,29,66,5,4,4,13,Champions
74383,1780,7,7,1,2,1,4,Lost
74399,248,15,28,3,3,2,8,Loyal Users
74516,220,24,110,3,4,4,11,Loyal Users
74606,34,18,21,5,3,2,10,Loyal Users
75005,855,7,19,2,2,2,6,Lost
75406,2346,9,11,1,2,1,4,Lost
75511,1384,41,187,1,4,5,10,At Risk
75569,103,130,325,4,5,5,14,Champions
76176,1023,52,215,2,5,5,12,At Risk
76277,6,83,124,5,5,4,14,Champions
76345,1147,33,79,2,4,4,10,At Risk
76485,33,10,14,5,2,1,8,Promising
76914,1026,36,100,2,4,4,10,At Risk
76916,702,7,50,2,2,3,7,Lost
76938,121,20,27,4,3,2,9,Loyal Users
77047,154,36,100,4,4,4,12,Champions
77526,3380,5,25,1,1,2,4,Lost
77712,431,36,107,3,4,4,11,Loyal Users
77722,379,41,62,3,4,3,10,Loyal Users
65469,4152,5,11,1,1,1,3,Lost
65873,1279,44,149,1,4,5,10,At Risk
66330,266,77,184,3,5,5,13,Loyal Users
66550,1845,6,12,1,1,1,3,Lost
66740,423,13,30,3,3,2,8,Loyal Users
68010,128,26,78,4,4,4,12,Champions
68044,217,15,43,3,3,3,9,Loyal Users
68228,819,18,26,2,3,2,7,Casual Users
68407,1945,16,27,1,3,2,6,Casual Users
68442,2819,5,5,1,1,1,3,Lost
68489,438,45,164,3,4,5,12,Loyal Users
68669,2155,24,63,1,4,4,9,At Risk
68985,222,28,100,3,4,4,11,Loyal Users
69000,162,54,384,4,5,5,14,Champions
69089,752,12,90,2,3,4,9,Casual Users
69116,493,19,35,2,3,3,8,Casual Users
69196,281,32,44,3,4,3,10,Loyal Users
69253,398,21,50,3,3,3,9,Loyal Users
69274,6,16,86,5,3,4,12,Loyal Users
69509,207,93,322,3,5,5,13,Loyal Users
70013,250,9,85,3,2,4,9,Casual Users
70065,380,17,56,3,3,3,9,Loyal Users
70247,30,15,33,5,3,3,11,Loyal Users
70255,15,6,9,5,1,1,7,Promising
70269,136,11,67,4,2,4,10,Promising
70468,2633,7,12,1,2,1,4,Lost
70642,264,14,136,3,3,4,10,Loyal Users
70796,88,28,54,4,4,3,11,Loyal Users
71178,819,6,24,2,1,2,5,Lost
71262,85,12,70,4,3,4,11,Loyal Users
71312,4479,5,5,1,1,1,3,Lost
71324,64,92,383,5,5,5,15,Champions
71505,53,29,51,5,4,3,12,Loyal Users
71544,4432,5,9,1,1,1,3,Lost
71847,375,12,48,3,3,3,9,Loyal Users
72324,272,6,22,3,1,2,6,Casual Users
72804,42,29,54,5,4,3,12,Loyal Users
72880,1703,43,136,1,4,4,9,At Risk
72957,674,12,50,2,3,3,8,Casual Users
73254,1728,9,23,1,2,2,5,Lost
73343,800,9,14,2,2,1,5,Lost
74095,125,21,131,4,3,4,11,Loyal Users
74327,819,19,80,2,3,4,9,Casual Users
74621,246,76,167,3,5,5,13,Loyal Users
75403,3,7,18,5,2,2,9,Promising
75466,13,292,465,5,5,5,15,Champions
75799,1987,5,10,1,1,1,3,Lost
75820,964,10,22,2,2,2,6,Lost
75894,137,51,215,4,5,5,14,Champions
76019,281,7,9,3,2,1,6,Casual Users
76111,3819,14,33,1,3,3,7,Casual Users
76457,305,10,31,3,2,2,7,Casual Users
76766,252,16,43,3,3,3,9,Loyal Users
76839,2951,8,13,1,2,1,4,Lost
76956,1421,7,34,1,2,3,6,Lost
76968,424,24,55,3,4,3,10,Loyal Users
77002,2849,5,9,1,1,1,3,Lost
77023,483,18,24,2,3,2,7,Casual Users
77063,960,17,76,2,3,4,9,Casual Users
77086,175,11,15,3,2,1,6,Casual Users
77432,141,29,54,4,4,3,11,Loyal Users
78094,73,81,281,4,5,5,14,Champions
78103,3700,6,15,1,1,1,3,Lost
78248,82,55,149,4,5,5,14,Champions
65925,230,12,32,3,3,3,9,Loyal Users
66180,139,61,125,4,5,4,13,Champions
66281,133,41,90,4,4,4,12,Champions
66464,5,113,583,5,5,5,15,Champions
66721,2417,8,22,1,2,2,5,Lost
66769,151,21,42,4,3,3,10,Loyal Users
66775,120,111,303,4,5,5,14,Champions
66853,230,62,116,3,5,4,12,Loyal Users
67190,214,24,29,3,4,2,9,Loyal Users
67302,2998,5,25,1,1,2,4,Lost
67314,129,35,263,4,4,5,13,Champions
67363,379,29,74,3,4,4,11,Loyal Users
67390,598,16,24,2,3,2,7,Casual Users
67767,550,10,12,2,2,1,5,Lost
67845,1137,19,32,2,3,3,8,Casual Users
67878,1705,6,9,1,1,1,3,Lost
67918,836,8,12,2,2,1,5,Lost
67941,849,14,51,2,3,3,8,Casual Users
67953,88,34,220,4,4,5,13,Champions
68737,36,35,98,5,4,4,13,Champions
69563,2352,8,11,1,2,1,4,Lost
69802,93,66,368,4,5,5,14,Champions
69897,667,8,60,2,2,3,7,Lost
70565,577,10,95,2,2,4,8,Lost
70657,5425,25,37,1,4,3,8,At Risk
70951,12,46,76,5,5,4,14,Champions
71180,654,8,19,2,2,2,6,Lost
71452,20,35,59,5,4,3,12,Loyal Users
71780,20,193,897,5,5,5,15,Champions
71794,408,31,135,3,4,4,11,Loyal Users
72411,219,94,301,3,5,5,13,Loyal Users
72606,60,21,57,5,3,3,11,Loyal Users
72962,1972,6,12,1,1,1,3,Lost
73391,796,9,28,2,2,2,6,Lost
73504,4283,6,17,1,1,2,4,Lost
73802,5821,13,36,1,3,3,7,Casual Users
74283,282,30,132,3,4,4,11,Loyal Users
74505,134,33,83,4,4,4,12,Champions
74596,126,13,29,4,3,2,9,Loyal Users
75269,692,39,95,2,4,4,10,At Risk
75349,852,8,49,2,2,3,7,Lost
75430,477,36,101,2,4,4,10,At Risk
75441,1554,12,27,1,3,2,6,Casual Users
75756,132,7,34,4,2,3,9,Promising
75907,399,37,66,3,4,4,11,Loyal Users
76027,2485,22,92,1,4,4,9,At Risk
76075,12,35,93,5,4,4,13,Champions
76481,1802,13,39,1,3,3,7,Casual Users
76637,83,53,207,4,5,5,14,Champions
76688,276,53,127,3,5,4,12,Loyal Users
76962,3371,21,68,1,3,4,8,Casual Users
77179,95,43,267,4,4,5,13,Champions
77309,830,9,15,2,2,1,5,Lost
77409,5263,13,17,1,3,2,6,Casual Users
77518,9,29,52,5,4,3,12,Loyal Users
77574,435,8,40,3,2,3,8,Casual Users
77703,5,82,112,5,5,4,14,Champions
77773,6,54,203,5,5,5,15,Champions
77916,1000,7,13,2,2,1,5,Lost
78104,1578,21,27,1,3,2,6,Casual Users
78167,111,108,508,4,5,5,14,Champions
65457,81,58,288,4,5,5,14,Champions
65847,101,30,56,4,4,3,11,Loyal Users
65967,117,15,21,4,3,2,9,Loyal Users
66274,150,64,83,4,5,4,13,Champions
66399,107,35,270,4,4,5,13,Champions
66416,529,15,26,2,3,2,7,Casual Users
66618,2841,7,23,1,2,2,5,Lost
66742,395,32,66,3,4,4,11,Loyal Users
66876,59,101,194,5,5,5,15,Champions
67205,1432,20,39,1,3,3,7,Casual Users
67296,80,12,23,4,3,2,9,Loyal Users
67351,883,32,67,2,4,4,10,At Risk
67429,3859,31,75,1,4,4,9,At Risk
67750,630,15,19,2,3,2,7,Casual Users
68381,136,13,19,4,3,2,9,Loyal Users
68730,256,46,158,3,5,5,13,Loyal Users
68739,545,12,46,2,3,3,8,Casual Users
68791,13,11,18,5,2,2,9,Promising
69047,970,5,20,2,1,2,5,Lost
69525,295,37,70,3,4,4,11,Loyal Users
70372,475,9,55,2,2,3,7,Lost
70422,2,40,129,5,4,4,13,Champions
70502,287,21,34,3,3,3,9,Loyal Users
70856,146,7,29,4,2,2,8,Promising
71455,24,163,456,5,5,5,15,Champions
71523,409,7,17,3,2,2,7,Casual Users
71585,151,5,20,4,1,2,7,Promising
71680,123,7,14,4,2,1,7,Promising
72168,98,10,33,4,2,3,9,Promising
72398,785,13,62,2,3,3,8,Casual Users
72569,111,41,59,4,4,3,11,Loyal Users
72601,307,45,179,3,4,5,12,Loyal Users
73123,11,56,82,5,5,4,14,Champions
73249,82,76,115,4,5,4,13,Champions
73270,221,38,90,3,4,4,11,Loyal Users
73337,381,17,22,3,3,2,8,Loyal Users
74074,29,17,25,5,3,2,10,Loyal Users
74323,299,30,43,3,4,3,10,Loyal Users
74521,721,13,15,2,3,1,6,Casual Users
74597,1385,20,33,1,3,3,7,Casual Users
74638,122,17,26,4,3,2,9,Loyal Users
74667,150,18,24,4,3,2,9,Loyal Users
74723,6,16,17,5,3,2,10,Loyal Users
75057,26,83,213,5,5,5,15,Champions
75170,1717,5,6,1,1,1,3,Lost
75173,1278,14,47,1,3,3,7,Casual Users
75679,374,23,68,3,4,4,11,Loyal Users
75768,1088,12,32,2,3,3,8,Casual Users
76171,157,9,16,4,2,2,8,Promising
76551,851,24,80,2,4,4,10,At Risk
77222,11,60,415,5,5,5,15,Champions
77263,91,11,159,4,2,5,11,Promising
77334,3989,6,18,1,1,2,4,Lost
77570,119,33,92,4,4,4,12,Champions
77593,35,26,47,5,4,3,12,Loyal Users
77641,841,203,613,2,5,5,12,At Risk
77929,1,189,528,5,5,5,15,Champions
65586,379,50,111,3,5,4,12,Loyal Users
65733,593,7,35,2,2,3,7,Lost
65838,1286,16,130,1,3,4,8,Casual Users
65842,1973,7,18,1,2,2,5,Lost
66101,705,12,71,2,3,4,9,Casual Users
66174,347,10,77,3,2,4,9,Casual Users
66228,2877,5,6,1,1,1,3,Lost
66324,1417,15,32,1,3,3,7,Casual Users
66409,667,23,35,2,4,3,9,At Risk
66411,4021,12,21,1,3,2,6,Casual Users
66566,39,164,311,5,5,5,15,Champions
66928,126,13,17,4,3,2,9,Loyal Users
67105,270,18,87,3,3,4,10,Loyal Users
67238,101,58,108,4,5,4,13,Champions
67505,360,35,141,3,4,4,11,Loyal Users
67559,958,17,47,2,3,3,8,Casual Users
67597,129,14,42,4,3,3,10,Loyal Users
67706,90,19,41,4,3,3,10,Loyal Users
68667,186,12,20,3,3,2,8,Loyal Users
68935,2851,8,40,1,2,3,6,Lost
68938,119,74,380,4,5,5,14,Champions
68999,144,13,27,4,3,2,9,Loyal Users
69226,289,65,127,3,5,4,12,Loyal Users
